x,t,value
0.06,0.354047,9.68025e-05
0.061,0.109797,3.40298e-05
0.062,-0.112466,1.13362e-05
0.063,-0.508715,3.58536e-06
0.064,-0.11742,1.07846e-06
0.065,-0.336053,3.09007e-07
0.066,0.481931,8.44603e-08
0.067,0.212221,2.20511e-08
0.068,0.112646,5.50585e-09
0.069,0.385912,1.31619e-09
0.07,-0.185444,3.0155e-10
0.071,-0.346868,6.62756e-11
0.072,0.351246,1.39856e-11
0.073,0.168316,2.83592e-12
0.074,0.246948,5.52987e-13
0.075,0.493476,1.03764e-13
0.076,-0.0246407,1.87486e-14
0.127,-0.508715,4.48574e-15
0.128,-0.11742,7.61657e-16
0.129,-0.336053,1.24753e-16
0.13,0.481931,1.97208e-17
0.131,0.212221,3.01004e-18
0.132,0.112646,4.43792e-19
0.133,0.385912,6.32288e-20
0.134,-0.185444,8.70593e-21
0.135,-0.346868,1.1888e-21
0.136,0.351246,-1.86961e-22
0.137,0.168316,3.74993e-21
0.138,0.246948,-3.95139e-20
0.139,0.493476,3.98983e-19
0.14,-0.0246407,-3.8346e-18
0.141,0.251588,3.50202e-17
0.142,0.263585,-3.0333e-16
0.143,0.233591,2.48642e-15
0.144,-0.453227,-1.92419e-14
0.145,-0.381508,1.40198e-13
0.146,-0.209455,-9.58731e-13
0.147,-0.209972,6.1311e-12
0.148,0.345602,-3.65112e-11
0.149,-0.265831,2.01452e-10
0.15,-0.225129,-1.02358e-09
0.001,-0.216969,4.75317e-09
0.002,-0.445662,-1.99777e-08
0.003,-0.20789,7.50199e-08
0.004,-0.302195,-2.47121e-07
0.005,-0.324891,6.94156e-07
0.006,0.229373,-1.58155e-06
0.007,0.246806,2.60916e-06
0.008,0.0322582,-1.92559e-06
0.009,-0.36395,-4.16898e-06
0.01,-0.36655,1.56755e-05
0.011,0.211342,-1.49153e-05
0.012,-0.310229,-2.97063e-05
0.013,0.463783,8.52712e-05
0.014,-0.045886,2.23094e-05
0.015,0.289793,-0.00029026
0.016,0.0454841,4.52549e-06
0.017,0.032908,0.000941546
0.018,0.391395,0.000341584
0.019,-0.286977,-0.00272762
0.02,-0.00428825,-0.00361812
0.021,0.193062,0.00458565
0.022,0.244572,0.0206077
0.023,-0.142936,0.0264526
0.024,-0.103632,0.00554104
0.025,-0.419222,-0.0478566
0.026,0.105201,-0.0938419
0.027,0.381804,-0.0593964
0.028,-0.377112,0.234906
0.029,0.389567,0.630082
0.03,-0.0573331,-0.172796
0.031,0.0391653,-0.0746061
0.032,-0.335105,-0.0239361
0.033,0.367957,-0.0255591
0.034,0.426257,-0.0145347
0.035,0.431273,0.0150636
0.036,-0.42476,0.00674939
0.037,-0.190812,-0.0243058
0.038,0.354047,-0.0111846
0.039,0.109797,0.0306185
0.04,-0.112466,0.0311764
0.041,-0.508715,-0.0230789
0.042,-0.11742,-0.064984
0.043,-0.336053,-0.0320482
0.044,0.481931,0.0443033
0.045,0.212221,0.0992512
0.046,0.112646,0.0802287
0.047,0.385912,-0.0541818
0.048,-0.185444,-0.313751
0.049,-0.346868,-0.641459
0.05,0.351246,0.150505
0.051,0.168316,0.086716
0.052,0.246948,0.0514482
0.053,0.493476,0.0294195
0.054,-0.0246407,0.0159404
0.055,0.251588,0.00812917
0.056,0.263585,0.00389267
0.057,0.233591,0.00175014
0.058,-0.453227,0.000739669
0.059,-0.381508,0.000294399
0.06,-0.209455,0.000110581
0.061,-0.209972,3.92812e-05
0.062,0.345602,1.32232e-05
0.063,-0.265831,4.22628e-06
0.064,-0.225129,1.2847e-06
0.065,-0.216969,3.72011e-07
0.066,-0.445662,1.02767e-07
0.067,-0.20789,2.71186e-08
0.068,-0.302195,6.84425e-09
0.069,-0.324891,1.65393e-09
0.07,0.229373,3.83074e-10
0.071,0.246806,8.51214e-11
0.072,0.0322582,1.8162e-11
0.073,-0.36395,3.72403e-12
0.074,-0.36655,7.34365e-13
0.075,0.211342,1.39368e-13
0.076,-0.310229,2.54713e-14
0.127,-0.265831,6.14266e-15
0.128,-0.225129,1.05508e-15
0.129,-0.216969,1.74836e-16
0.13,-0.445662,2.79644e-17
0.131,-0.20789,4.31924e-18
0.132,-0.302195,6.44496e-19
0.133,-0.324891,9.29434e-20
0.134,0.229373,1.29556e-20
0.135,0.246806,1.78339e-21
0.136,0.0322582,-1.85308e-22
0.137,-0.36395,4.56386e-21
0.138,-0.36655,-4.75132e-20
0.139,0.211342,4.74667e-19
0.14,-0.310229,-4.51364e-18
0.141,0.463783,4.07854e-17
0.142,-0.045886,-3.49527e-16
0.143,0.289793,2.83473e-15
0.144,0.0454841,-2.17042e-14
0.145,0.032908,1.56449e-13
0.146,0.391395,-1.05835e-12
0.147,-0.286977,6.69451e-12
0.148,-0.00428825,-3.94262e-11
0.149,0.193062,2.15086e-10
0.15,0.244572,-1.08021e-09
0.001,-0.142936,4.95603e-09
0.002,-0.103632,-2.05678e-08
0.003,-0.419222,7.61925e-08
0.004,0.105201,-2.47231e-07
0.005,0.381804,6.82335e-07
0.006,-0.377112,-1.51942e-06
0.007,0.389567,2.41333e-06
0.008,-0.0573331,-1.53074e-06
0.009,0.0391653,-4.50974e-06
0.01,-0.335105,1.49815e-05
0.011,0.367957,-1.22605e-05
0.012,0.426257,-3.15467e-05
0.013,0.431273,7.83266e-05
0.014,-0.42476,3.49944e-05
0.015,-0.190812,-0.00027453
0.016,0.354047,-4.13657e-05
0.017,0.109797,0.000887277
0.018,-0.112466,0.000465071
0.019,-0.508715,-0.00247609
0.02,-0.11742,-0.00375706
0.021,-0.336053,0.00356464
0.022,0.481931,0.019285
0.023,0.212221,0.0266708
0.024,0.112646,0.00864127
0.025,0.385912,-0.042698
0.026,-0.185444,-0.0905088
0.027,-0.346868,-0.0734202
0.028,0.351246,0.200693
0.029,0.168316,0.593541
0.03,0.246948,-0.185032
0.031,0.493476,-0.0816301
0.032,-0.0246407,-0.0264131
0.033,0.251588,-0.0259697
0.034,0.263585,-0.0164814
0.035,0.233591,0.0137789
0.036,-0.453227,0.00852966
0.037,-0.381508,-0.0230888
0.038,-0.209455,-0.0137983
0.039,-0.209972,0.0282454
0.04,0.345602,0.0333285
0.041,-0.265831,-0.0181517
0.042,-0.225129,-0.0642005
0.043,-0.216969,-0.0374725
0.044,-0.445662,0.0376402
0.045,-0.20789,0.0966336
0.046,-0.302195,0.0861167
0.047,-0.324891,-0.0366371
0.048,0.229373,-0.285928
0.049,0.246806,-0.612481
0.05,0.0322582,0.160553
0.051,-0.36395,0.0912942
0.052,-0.36655,0.0543846
0.053,0.211342,0.0313215
0.054,-0.310229,0.0171163
0.055,0.463783,0.00881055
0.056,-0.045886,0.00426046
0.057,0.289793,0.00193487
0.058,0.0454841,0.000826133
0.059,0.032908,0.000332214
0.06,0.391395,0.00012608
0.061,-0.286977,4.52531e-05
0.062,-0.00428825,1.53925e-05
0.063,0.193062,4.97104e-06
0.064,0.244572,1.52695e-06
0.065,-0.142936,4.46818e-07
0.066,-0.103632,1.24738e-07
0.067,-0.419222,3.32667e-08
0.068,0.105201,8.48577e-09
0.069,0.381804,2.07268e-09
0.07,-0.377112,4.85268e-10
0.071,0.389567,1.09007e-10
0.072,-0.0573331,2.35142e-11
0.073,0.0391653,4.87493e-12
0.074,-0.335105,9.72065e-13
0.075,0.367957,1.86559e-13
0.076,0.426257,3.44838e-14
0.127,0.193062,8.38184e-15
0.128,0.244572,1.4562e-15
0.129,-0.142936,2.44097e-16
0.13,-0.103632,3.94988e-17
0.131,-0.419222,6.17281e-18
0.132,0.105201,9.32065e-19
0.133,0.381804,1.36034e-19
0.134,-0.377112,1.91937e-20
0.135,0.389567,2.66514e-21
0.136,-0.0573331,-1.60313e-22
0.137,0.0391653,5.54283e-21
0.138,-0.335105,-5.69977e-20
0.139,0.367957,5.63434e-19
0.14,0.426257,-5.3014e-18
0.141,0.431273,4.74005e-17
0.142,-0.42476,-4.0195e-16
0.143,-0.190812,3.2256e-15
0.144,0.354047,-2.44361e-14
0.145,0.109797,1.74272e-13
0.146,-0.112466,-1.1663e-12
0.147,-0.508715,7.29756e-12
0.148,-0.11742,-4.25057e-11
0.149,-0.336053,2.29286e-10
0.15,0.481931,-1.13826e-09
0.001,0.212221,5.15986e-09
0.002,0.112646,-2.1144e-08
0.003,0.385912,7.72668e-08
0.004,-0.185444,-2.46946e-07
0.005,-0.346868,6.69492e-07
0.006,0.351246,-1.4562e-06
0.007,0.168316,2.22158e-06
0.008,0.246948,-1.16102e-06
0.009,0.493476,-4.78673e-06
0.01,-0.0246407,1.42281e-05
0.011,0.251588,-9.73983e-06
0.012,0.263585,-3.29221e-05
0.013,0.233591,7.12595e-05
0.014,-0.453227,4.6141e-05
0.015,-0.381508,-0.000257452
0.016,-0.209455,-8.2454e-05
0.017,-0.209972,0.000829059
0.018,0.345602,0.000572067
0.019,-0.265831,-0.00222423
0.02,-0.225129,-0.00384471
0.021,-0.216969,0.00261769
0.022,-0.445662,0.0179403
0.023,-0.20789,0.0266887
0.024,-0.302195,0.0114819
0.025,-0.324891,-0.0376534
0.026,0.229373,-0.0867532
0.027,0.246806,-0.0846837
0.028,0.0322582,0.167326
0.029,-0.36395,0.556573
0.03,-0.36655,-0.198099
0.031,0.211342,-0.0890791
0.032,-0.310229,-0.0291873
0.033,0.463783,-0.0264257
0.034,-0.045886,-0.0183756
0.035,0.289793,0.0123283
0.036,0.0454841,0.0101572
0.037,0.032908,-0.0216687
0.038,0.391395,-0.016211
0.039,-0.286977,0.0256696
0.04,-0.00428825,0.0351095
0.041,0.193062,-0.0132218
0.042,0.244572,-0.0628743
0.043,-0.142936,-0.0425195
0.044,-0.103632,0.0308695
0.045,-0.419222,0.0934746
0.046,0.105201,0.0910736
0.047,0.381804,-0.020191
0.048,-0.377112,-0.258822
0.049,0.389567,-0.582766
0.05,-0.0573331,0.172043
0.051,0.0391653,0.0960929
0.052,-0.335105,0.0574397
0.053,0.367957,0.0333098
0.054,0.426257,0.0183555
0.055,0.431273,0.00953559
0.056,-0.42476,0.0046559
0.057,-0.190812,0.00213563
0.058,0.354047,0.00092113
0.059,0.109797,0.000374214
0.06,-0.112466,0.000143482
0.061,-0.508715,5.20311e-05
0.062,-0.11742,1.78811e-05
0.063,-0.336053,5.83466e-06
0.064,0.481931,1.81087e-06
0.065,0.212221,5.35436e-07
0.066,0.112646,1.51046e-07
0.067,0.385912,4.07076e-08
0.068,-0.185444,1.04939e-08
0.069,-0.346868,2.59052e-09
0.07,0.351246,6.13022e-10
0.071,0.168316,1.39194e-10
0.072,0.246948,3.03531e-11
0.073,0.493476,6.36183e-12
0.074,-0.0246407,1.28259e-12
0.075,0.251588,2.48903e-13
0.076,0.263585,4.65257e-14
0.127,-0.336053,1.13975e-14
0.128,0.481931,2.00258e-15
0.129,0.212221,3.39531e-16
0.13,0.112646,5.55767e-17
0.131,0.385912,8.78686e-18
0.132,-0.185444,1.34242e-18
0.133,-0.346868,1.9826e-19
0.134,0.351246,2.83113e-20
0.135,0.168316,3.96741e-21
0.136,0.246948,-9.59696e-23
0.137,0.493476,6.71851e-21
0.138,-0.0246407,-6.82173e-20
0.139,0.251588,6.67315e-19
0.14,0.263585,-6.21333e-18
0.141,0.233591,5.49752e-17
0.142,-0.453227,-4.61321e-16
0.143,-0.381508,3.66337e-15
0.144,-0.209455,-2.74616e-14
0.145,-0.209972,1.93783e-13
0.146,0.345602,-1.28309e-12
0.147,-0.265831,7.94193e-12
0.148,-0.225129,-4.57533e-11
0.149,-0.216969,2.44049e-10
0.15,-0.445662,-1.19763e-09
0.001,-0.20789,5.36417e-09
0.002,-0.302195,-2.17044e-08
0.003,-0.324891,7.82384e-08
0.004,0.229373,-2.46267e-07
0.005,0.246806,6.5568e-07
0.006,0.0322582,-1.39211e-06
0.007,-0.36395,2.03444e-06
0.008,-0.36655,-8.16542e-07
0.009,0.211342,-5.00339e-06
0.01,-0.310229,1.34263e-05
0.011,0.463783,-7.36314e-06
0.012,-0.045886,-3.3862e-05
0.013,0.289793,6.41498e-05
0.014,0.0454841,5.57807e-05
0.015,0.032908,-0.00023933
0.016,0.391395,-0.000118773
0.017,-0.286977,0.000767867
0.018,-0.00428825,0.000663069
0.019,0.193062,-0.00197457
0.02,0.244572,-0.00388549
0.021,-0.142936,0.00174561
0.022,-0.103632,0.0165862
0.023,-0.419222,0.026521
0.024,0.105201,0.0140607
0.025,0.381804,-0.0327408
0.026,-0.377112,-0.0826712
0.027,0.389567,-0.0932818
0.028,-0.0573331,0.134955
0.029,0.0391653,0.519697
0.03,-0.335105,-0.21214
0.031,0.367957,-0.0969712
0.032,0.426257,-0.0322722
0.033,0.431273,-0.0269437
0.034,-0.42476,-0.0202127
0.035,-0.190812,0.010722
0.036,0.354047,0.0116178
0.037,0.109797,-0.0200675
0.038,-0.112466,-0.0184031
0.039,-0.508715,0.0229183
0.04,-0.11742,0.036516
0.041,-0.336053,-0.00833583
0.042,0.481931,-0.0610297
0.043,0.212221,-0.0471538
0.044,0.112646,0.0240313
0.045,0.385912,0.0898125
0.046,-0.185444,0.0951318
0.047,-0.346868,-0.00484723
0.048,0.351246,-0.232488
0.049,0.168316,-0.55256
0.05,0.246948,0.185222
0.051,0.493476,0.101132
0.052,-0.0246407,0.0606176
0.053,0.251588,0.0353864
0.054,0.263585,0.0196599
0.055,0.233591,0.010306
0.056,-0.453227,0.00508043
0.057,-0.381508,0.00235346
0.058,-0.209455,0.00102532
0.059,-0.209972,0.000420781
0.06,0.345602,0.000162986
0.061,-0.265831,5.97092e-05
0.062,-0.225129,2.07304e-05
0.063,-0.216969,6.83403e-06
0.064,-0.445662,2.14293e-06
0.065,-0.20789,6.40182e-07
0.066,-0.302195,1.82473e-07
0.067,-0.324891,4.96914e-08
0.068,0.229373,1.29445e-08
0.069,0.246806,3.22925e-09
0.07,0.0322582,7.72301e-10
0.071,-0.36395,1.77238e-10
0.072,-0.36655,3.90663e-11
0.073,0.211342,8.2771e-12
0.074,-0.310229,1.68701e-12
0.075,0.463783,3.31004e-13
0.076,-0.045886,6.25615e-14
0.127,-0.216969,1.54453e-14
0.128,-0.445662,2.74426e-15
0.129,-0.20789,4.70552e-16
0.13,-0.302195,7.79043e-17
0.131,-0.324891,1.24592e-17
0.132,0.229373,1.92568e-18
0.133,0.246806,2.87751e-19
0.134,0.0322582,4.15809e-20
0.135,-0.36395,5.88293e-21
0.136,-0.36655,3.20609e-23
0.137,0.211342,8.12863e-21
0.138,-0.310229,-8.14594e-20
0.139,0.463783,7.8862e-19
0.14,-0.045886,-7.2668e-18
0.141,0.289793,6.36312e-17
0.142,0.0454841,-5.2843e-16
0.143,0.032908,4.15276e-15
0.144,0.391395,-3.08059e-14
0.145,-0.286977,2.15105e-13
0.146,-0.00428825,-1.40921e-12
0.147,0.193062,8.62923e-12
0.148,0.244572,-4.91721e-11
0.149,-0.142936,2.59368e-10
0.15,-0.103632,-1.25823e-09
0.001,-0.419222,5.56841e-09
0.002,0.105201,-2.22471e-08
0.003,0.381804,7.91035e-08
0.004,-0.377112,-2.45195e-07
0.005,0.389567,6.40954e-07
0.006,-0.0573331,-1.32739e-06
0.007,0.0391653,1.85239e-06
0.008,-0.335105,-4.97266e-07
0.009,0.367957,-5.16334e-06
0.01,0.426257,1.25868e-05
0.011,0.431273,-5.13812e-06
0.012,-0.42476,-3.43972e-05
0.013,-0.190812,5.70705e-05
0.014,0.354047,6.3957e-05
0.015,0.109797,-0.000220448
0.016,-0.112466,-0.000150403
0.017,-0.508715,0.000704614
0.018,-0.11742,0.000738685
0.019,-0.336053,-0.00172934
0.02,0.481931,-0.00388378
0.021,0.212221,0.000948422
0.022,0.112646,0.0152343
0.023,0.385912,0.0261834
0.024,-0.185444,0.0163774
0.025,-0.346868,-0.0279767
0.026,0.351246,-0.0783386
0.027,0.168316,-0.0993976
0.028,0.246948,0.103736
0.029,0.493476,0.483151
0.03,-0.0246407,-0.227437
0.031,0.251588,-0.105328
0.032,0.263585,-0.0356813
0.033,0.233591,-0.027541
0.034,-0.453227,-0.0219899
0.035,-0.381508,0.00897157
0.036,-0.209455,0.0128984
0.037,-0.209972,-0.0183085
0.038,0.345602,-0.0203574
0.039,-0.265831,0.0200199
0.04,-0.225129,0.0375473
0.041,-0.216969,-0.00353813
0.042,-0.445662,-0.0586962
0.043,-0.20789,-0.0513428
0.044,-0.302195,0.0171661
0.045,-0.324891,0.0856848
0.046,0.229373,0.0983245
0.047,0.246806,0.00939524
0.048,0.0322582,-0.20698
0.049,-0.36395,-0.522086
0.05,-0.36655,0.200289
0.051,0.211342,0.106429
0.052,-0.310229,0.063923
0.053,0.463783,0.0375534
0.054,-0.045886,0.0210313
0.055,0.289793,0.0111236
0.056,0.0454841,0.00553551
0.057,0.032908,0.00258945
0.058,0.391395,0.00113941
0.059,-0.286977,0.000472321
0.06,-0.00428825,0.000184804
0.061,0.193062,6.83906e-05
0.062,0.244572,2.39864e-05
0.063,-0.142936,7.98813e-06
0.064,-0.103632,2.53047e-06
0.065,-0.419222,7.6372e-07
0.066,0.105201,2.19931e-07
0.067,0.381804,6.05126e-08
0.068,-0.377112,1.59276e-08
0.069,0.389567,4.01507e-09
0.07,-0.0573331,9.7036e-10
0.071,0.0391653,2.25055e-10
0.072,-0.335105,5.01361e-11
0.073,0.367957,1.07369e-11
0.074,0.426257,2.21211e-12
0.075,0.431273,4.3878e-13
0.076,-0.42476,8.38468e-14
0.127,-0.142936,2.08603e-14
0.128,-0.103632,3.74758e-15
0.129,-0.419222,6.49796e-16
0.13,0.105201,1.08798e-16
0.131,0.381804,1.75988e-17
0.132,-0.377112,2.75144e-18
0.133,0.389567,4.15936e-19
0.134,-0.0573331,6.08131e-20
0.135,0.0391653,8.68909e-21
0.136,-0.335105,2.60306e-22
0.137,0.367957,9.8182e-21
0.138,0.426257,-9.70534e-20
0.139,0.431273,9.29968e-19
0.14,-0.42476,-8.48126e-18
0.141,-0.190812,7.3503e-17
0.142,0.354047,-6.04139e-16
0.143,0.109797,4.69881e-15
0.144,-0.112466,-3.4496e-14
0.145,-0.508715,2.38363e-13
0.146,-0.11742,-1.54516e-12
0.147,-0.336053,9.36105e-12
0.148,0.481931,-5.27647e-11
0.149,0.212221,2.75235e-10
0.15,0.112646,-1.31995e-09
0.001,0.385912,5.77206e-09
0.002,-0.185444,-2.27703e-08
0.003,-0.346868,7.98586e-08
0.004,0.351246,-2.43734e-07
0.005,0.168316,6.25371e-07
0.006,0.246948,-1.26227e-06
0.007,0.493476,1.67589e-06
0.008,-0.0246407,-2.03035e-07
0.009,0.251588,-5.27023e-06
0.01,0.263585,1.17194e-05
0.011,0.233591,-3.07052e-06
0.012,-0.453227,-3.45597e-05
0.013,-0.381508,5.00878e-05
0.014,-0.209455,7.07242e-05
0.015,-0.209972,-0.000201072
0.016,0.345602,-0.000177464
0.017,-0.265831,0.000640147
0.018,-0.225129,0.00079962
0.019,-0.216969,-0.00149055
0.02,-0.445662,-0.00384394
0.021,-0.20789,0.000225534
0.022,-0.302195,0.013895
0.023,-0.324891,0.0256916
0.024,0.229373,0.0184335
0.025,0.246806,-0.0233761
0.026,0.0322582,-0.0738173
0.027,-0.36395,-0.103284
0.028,-0.36655,0.073845
0.029,0.211342,0.447001
0.03,-0.310229,-0.244429
0.031,0.463783,-0.114177
0.032,-0.045886,-0.0394279
0.033,0.289793,-0.0282353
0.034,0.0454841,-0.0237058
0.035,0.032908,0.00708878
0.036,0.391395,0.0139883
0.037,-0.286977,-0.0164164
0.038,-0.00428825,-0.0220594
0.039,0.193062,0.0170035
0.04,0.244572,0.0382066
0.041,-0.142936,0.00112987
0.042,-0.103632,-0.0559083
0.043,-0.419222,-0.0550572
0.044,0.105201,0.0103147
0.045,0.381804,0.0811293
0.046,-0.377112,0.100687
0.047,0.389567,0.0225422
0.048,-0.0573331,-0.182348
0.049,0.0391653,-0.491535
0.05,-0.335105,0.217373
0.051,0.367957,0.112004
0.052,0.426257,0.0673604
0.053,0.431273,0.039813
0.054,-0.42476,0.0224717
0.055,-0.190812,0.01199
0.056,0.354047,0.00602263
0.057,0.109797,0.00284469
0.058,-0.112466,0.00126413
0.059,-0.508715,0.000529266
0.06,-0.11742,0.000209169
0.061,-0.336053,7.81881e-05
0.062,0.481931,2.76998e-05
0.063,0.212221,9.31825e-06
0.064,0.112646,2.9818e-06
0.065,0.385912,9.09105e-07
0.066,-0.185444,2.64476e-07
0.067,-0.346868,7.35165e-08
0.068,0.351246,1.95502e-08
0.069,0.168316,4.97944e-09
0.07,0.246948,1.216e-09
0.071,0.493476,2.84993e-10
0.072,-0.0246407,6.41608e-11
0.073,0.251588,1.38869e-11
0.074,0.263585,2.89185e-12
0.075,0.233591,5.79823e-13
0.076,-0.453227,1.12009e-13
0.127,0.212221,2.8081e-14
0.128,0.112646,5.10028e-15
0.129,0.385912,8.94159e-16
0.13,-0.185444,1.51389e-16
0.131,-0.346868,2.47653e-17
0.132,0.351246,3.91606e-18
0.133,0.168316,5.98819e-19
0.134,0.246948,8.85732e-20
0.135,0.493476,1.27836e-20
0.136,-0.0246407,6.43e-22
0.137,0.251588,1.18412e-20
0.138,0.263585,-1.15377e-19
0.139,0.233591,1.09433e-18
0.14,-0.453227,-9.87847e-18
0.141,-0.381508,8.47394e-17
0.142,-0.209455,-6.89387e-16
0.143,-0.209972,5.30698e-15
0.144,0.345602,-3.85603e-14
0.145,-0.265831,2.63689e-13
0.146,-0.225129,-1.69147e-12
0.147,-0.216969,1.01389e-11
0.148,-0.445662,-5.65334e-11
0.149,-0.20789,2.9164e-10
0.15,-0.302195,-1.38269e-09
0.001,-0.324891,5.97455e-09
0.002,0.229373,-2.3272e-08
0.003,0.246806,8.05004e-08
0.004,0.0322582,-2.41889e-07
0.005,-0.36395,6.08991e-07
0.006,-0.36655,-1.19697e-06
0.007,0.211342,1.50531e-06
0.008,-0.310229,6.64289e-08
0.009,0.463783,-5.32782e-06
0.01,-0.045886,1.08335e-05
0.011,0.289793,-1.16426e-06
0.012,0.0454841,-3.43817e-05
0.013,0.032908,4.32608e-05
0.014,0.391395,7.61455e-05
0.015,-0.286977,-0.000181448
0.016,-0.00428825,-0.000200112
0.017,0.193062,0.000575244
0.018,0.244572,0.000846659
0.019,-0.142936,-0.00125992
0.02,-0.103632,-0.00377018
0.021,-0.419222,-0.000424251
0.022,0.105201,0.012578
0.023,0.381804,0.0250612
0.024,-0.377112,0.0202318
0.025,0.389567,-0.0189526
0.026,-0.0573331,-0.0691601
0.027,0.0391653,-0.105239
0.028,-0.335105,0.045488
0.029,0.367957,0.411229
0.03,0.426257,-0.263675
0.031,0.431273,-0.123557
0.032,-0.42476,-0.0435255
0.033,-0.190812,-0.0290441
0.034,0.354047,-0.0253605
0.035,0.109797,0.00508571
0.036,-0.112466,0.014878
0.037,-0.508715,-0.0144163
0.038,-0.11742,-0.0234978
0.039,-0.336053,0.0138987
0.04,0.481931,0.0384991
0.041,0.212221,0.00563002
0.042,0.112646,-0.0527046
0.043,0.385912,-0.0582711
0.044,-0.185444,0.00351775
0.045,-0.346868,0.0761837
0.046,0.351246,0.102254
0.047,0.168316,0.0346038
0.048,0.246948,-0.158637
0.049,0.493476,-0.461071
0.05,-0.0246407,0.236524
0.051,0.251588,0.11788
0.052,0.263585,0.0709348
0.053,0.233591,0.0421673
0.054,-0.453227,0.0239827
0.055,-0.381508,0.0129071
0.056,-0.209455,0.00654331
0.057,-0.209972,0.00312035
0.058,0.345602,0.00140024
0.059,-0.265831,0.000592076
0.06,-0.225129,0.000236328
0.061,-0.216969,8.92248e-05
0.062,-0.445662,3.19269e-05
0.063,-0.20789,1.08482e-05
0.064,-0.302195,3.50635e-06
0.065,-0.324891,1.07984e-06
0.066,0.229373,3.17332e-07
0.067,0.246806,8.91075e-08
0.068,0.0322582,2.39389e-08
0.069,-0.36395,6.16001e-09
0.07,-0.36655,1.51988e-09
0.071,0.211342,3.59924e-10
0.072,-0.310229,8.18803e-11
0.073,0.463783,1.79093e-11
0.074,-0.045886,3.76921e-12
0.075,0.289793,7.63842e-13
0.076,0.0454841,1.49154e-13
0.127,-0.20789,3.76786e-14
0.128,-0.302195,6.91801e-15
0.129,-0.324891,1.22616e-15
0.13,0.229373,2.09903e-16
0.131,0.246806,3.47215e-17
0.132,0.0322582,5.55243e-18
0.133,-0.36395,8.58726e-19
0.134,-0.36655,1.28482e-19
0.135,0.211342,1.87341e-20
0.136,-0.310229,1.25994e-21
0.137,0.463783,1.42628e-20
0.138,-0.045886,-1.3686e-19
0.139,0.289793,1.28504e-18
0.14,0.0454841,-1.14827e-17
0.141,0.032908,9.75042e-17
0.142,0.391395,-7.85196e-16
0.143,-0.286977,5.98309e-15
0.144,-0.00428825,-4.30289e-14
0.145,0.193062,2.91219e-13
0.146,0.244572,-1.84866e-12
0.147,-0.142936,1.09644e-11
0.148,-0.103632,-6.04799e-11
0.149,-0.419222,3.08568e-10
0.15,0.105201,-1.44633e-09
0.001,0.381804,6.17533e-09
0.002,-0.377112,-2.37506e-08
0.003,0.389567,8.10264e-08
0.004,-0.0573331,-2.39668e-07
0.005,0.0391653,5.91877e-07
0.006,-0.335105,-1.13172e-06
0.007,0.367957,1.34104e-06
0.008,0.426257,3.11515e-07
0.009,0.431273,-5.33988e-06
0.01,-0.42476,9.93786e-06
0.011,-0.190812,5.78439e-07
0.012,0.354047,-3.3896e-05
0.013,0.109797,3.66416e-05
0.014,-0.112466,8.0292e-05
0.015,-0.508715,-0.0001618
0.016,-0.11742,-0.000218533
0.017,-0.336053,0.000510614
0.018,0.481931,0.000880654
0.019,0.212221,-0.00103893
0.02,0.112646,-0.00366664
0.021,0.385912,-0.00100264
0.022,-0.185444,0.0112915
0.023,-0.346868,0.0243082
0.024,0.351246,0.0217771
0.025,0.168316,-0.0147187
0.026,0.246948,-0.064413
0.027,0.493476,-0.105578
0.028,-0.0246407,0.018898
0.029,0.251588,0.375802
0.03,0.263585,-0.285725
0.031,0.233591,-0.133517
0.032,-0.453227,-0.0479882
0.033,-0.381508,-0.0299854
0.034,-0.209455,-0.0269553
0.035,-0.209972,0.00297487
0.036,0.345602,0.0155604
0.037,-0.265831,-0.0123342
0.038,-0.225129,-0.024664
0.039,-0.216969,0.0107353
0.04,-0.445662,0.0384332
0.041,-0.20789,0.00992703
0.042,-0.302195,-0.0491271
0.043,-0.324891,-0.0609625
0.044,0.229373,-0.00318408
0.045,0.246806,0.0708857
0.046,0.0322582,0.103062
0.047,-0.36395,0.0455941
0.048,-0.36655,-0.135886
0.049,0.211342,-0.430829
0.05,-0.310229,0.257709
0.051,0.463783,0.124096
0.052,-0.045886,0.0746511
0.053,0.289793,0.0446187
0.054,0.0454841,0.0255662
0.055,0.032908,0.0138765
0.056,0.391395,0.00709907
0.057,-0.286977,0.00341761
0.058,-0.00428825,0.00154856
0.059,0.193062,0.00066124
0.06,0.244572,0.00026655
0.061,-0.142936,0.000101635
0.062,-0.103632,3.67297e-05
0.063,-0.419222,1.26046e-05
0.064,0.105201,4.11477e-06
0.065,0.381804,1.27992e-06
0.066,-0.377112,3.79913e-07
0.067,0.389567,1.07758e-07
0.068,-0.0573331,2.92433e-08
0.069,0.0391653,7.60175e-09
0.07,-0.335105,1.89485e-09
0.071,0.367957,4.53356e-10
0.072,0.426257,1.04208e-10
0.073,0.431273,2.30315e-11
0.074,-0.42476,4.89834e-12
0.075,-0.190812,1.00321e-12
0.076,0.354047,1.97994e-13
0.127,-0.419222,5.03955e-14
0.128,0.105201,9.3527e-15
0.129,0.381804,1.67572e-15
0.13,-0.377112,2.9001e-16
0.131,0.389567,4.85039e-17
0.132,-0.0573331,7.84314e-18
0.133,0.0391653,1.22669e-18
0.134,-0.335105,1.85631e-19
0.135,0.367957,2.73481e-20
